Student ID,student_name,gender,grade,school_name,reading_score,math_score
1205,Eric Smith,M,9th,Huang High School,86,81
1335,Rebecca Castro,F,10th,Huang High School,86,97
1348,Pamela Walker,F,9th,Huang High School,86,72
1366,Brooke Anthony,F,11th,Huang High School,86,84
1398,Jack Miranda,M,11th,Huang High School,86,74
1414,Gerald Mcmahon,M,9th,Huang High School,86,90
1425,April Gutierrez,F,9th,Huang High School,86,75
1442,Matthew Kerr,M,9th,Huang High School,86,71
1492,Cassandra Lopez,F,9th,Huang High School,86,71
1503,Briana Castillo,F,9th,Huang High School,86,74
1563,William Howard,M,10th,Huang High School,86,64
1603,Mary Wong,F,11th,Huang High School,86,97
1661,Phillip Joseph,M,10th,Huang High School,86,90
1662,Thomas Fisher,M,12th,Huang High School,86,55
1689,Tracey Johnson,F,10th,Huang High School,86,81
1715,Anna Schneider,F,11th,Huang High School,86,99
1719,Martha Wilson,F,10th,Huang High School,86,87
1763,Michelle Morales,F,11th,Huang High School,86,75
1792,Christopher Lowery,M,11th,Huang High School,86,55
1830,Kristen Marquez,F,11th,Huang High School,86,61
1865,Damon Pearson,M,11th,Huang High School,86,83
1929,Erica Huber,F,10th,Huang High School,86,58
1940,Joshua Wilson,M,9th,Huang High School,86,62
1956,Justin Smith,M,11th,Huang High School,86,88
1976,Christopher Vaughn,M,10th,Huang High School,86,86
1984,Albert Reid,M,9th,Huang High School,86,86
1990,Daniel Chase,M,12th,Huang High School,86,76
1996,Kristin Howe,F,9th,Huang High School,86,91
2044,Richard Swanson,M,9th,Huang High School,86,91
2062,Michelle Palmer,F,9th,Huang High School,86,64
2075,Kurt Parker,M,12th,Huang High School,86,82
2091,Joshua Campbell,M,9th,Huang High School,86,76
2098,Michael Ruiz,M,10th,Huang High School,86,65
2099,Alan Mccoy,M,12th,Huang High School,86,65
2155,Jesse Jimenez,M,9th,Huang High School,86,97
2175,Mary Harrington,F,9th,Huang High School,86,61
2178,Melanie Crosby,F,12th,Huang High School,86,55
2218,James Castaneda,M,11th,Huang High School,86,99
2249,Travis Sutton,M,10th,Huang High School,86,79
2300,Richard Wilson,M,11th,Huang High School,86,63
2455,Matthew Perez,M,12th,Huang High School,86,94
2485,Trevor Mendoza,M,9th,Huang High School,86,59
2496,Allen Chen,M,10th,Huang High School,86,66
2553,Vincent Nguyen,M,11th,Huang High School,86,72
2596,Preston Whitney,M,10th,Huang High School,86,96
2678,Devin Watson,M,11th,Huang High School,86,97
2683,Jasmin Wright,F,11th,Huang High School,86,65
2751,Eric Bryant,M,12th,Huang High School,86,78
2800,Julie Bond,F,10th,Huang High School,86,70
2848,Bryce Caldwell,M,10th,Huang High School,86,67
2868,Daniel Sherman,M,10th,Huang High School,86,66
2876,Abigail Grimes,F,10th,Huang High School,86,71
2951,Latoya Gray,F,12th,Figueroa High School,86,91
3034,Michael Miller,M,11th,Figueroa High School,86,91
3046,Christopher Prince,M,10th,Figueroa High School,86,84
3120,Lauren Ramos,F,10th,Figueroa High School,86,71
3128,Angel Smith,M,11th,Figueroa High School,86,73
3138,Anthony Jones,M,9th,Figueroa High School,86,81
3172,Steven Thompson,M,10th,Figueroa High School,86,61
3317,Brett Mendez,M,9th,Figueroa High School,86,62
3322,Denise Terry,F,11th,Figueroa High School,86,93
3341,Kevin Lowe,M,10th,Figueroa High School,86,69
3343,Lori Brennan,F,12th,Figueroa High School,86,64
3374,Jerome Gomez,M,11th,Figueroa High School,86,96
3465,Mr. Victor Duarte,M,11th,Figueroa High School,86,79
3483,Stacy Castillo,F,10th,Figueroa High School,86,62
3505,Angela Cain,F,11th,Figueroa High School,86,91
3538,Barbara Williams,F,9th,Figueroa High School,86,87
3552,Ricardo Jones,M,10th,Figueroa High School,86,76
3580,Aaron Cooper,M,11th,Figueroa High School,86,80
3640,Cesar Jones,M,12th,Figueroa High School,86,87
3673,Scott Hensley,M,11th,Figueroa High School,86,69
3675,Jennifer Gibson,F,9th,Figueroa High School,86,93
3686,Timothy Clements,M,9th,Figueroa High School,86,63
3696,Raymond Frazier,M,11th,Figueroa High School,86,95
3725,Mary Rodriguez,F,10th,Figueroa High School,86,70
3778,Mark Benitez,M,12th,Figueroa High School,86,78
3803,Anna Murphy,F,9th,Figueroa High School,86,70
3837,Dr. Charles Lawrence,M,12th,Figueroa High School,86,67
3847,Michael Vazquez,M,11th,Figueroa High School,86,61
3860,April Brandt,F,12th,Figueroa High School,86,89
3869,Eric Kidd,M,10th,Figueroa High School,86,70
3896,Christopher Edwards,M,12th,Figueroa High School,86,73
3901,Leslie Stevenson,F,10th,Figueroa High School,86,55
3947,Kimberly Blake,F,10th,Figueroa High School,86,63
3977,Elizabeth Watkins,F,12th,Figueroa High School,86,76
3989,Danielle Robinson DDS,F,11th,Figueroa High School,86,70
4025,Mackenzie Brown,F,12th,Figueroa High School,86,80
4053,Megan Leon,F,12th,Figueroa High School,86,65
4055,Matthew Cline,M,9th,Figueroa High School,86,78
4141,Kim Jones,F,9th,Figueroa High School,86,96
4270,Briana Mitchell,F,9th,Figueroa High School,86,55
4272,Sierra Stephens,F,11th,Figueroa High School,86,89
4383,Deborah Pratt,F,9th,Figueroa High School,86,79
4447,Margaret Smith,F,9th,Figueroa High School,86,82
4495,Wanda Velez,F,10th,Figueroa High School,86,69
4505,Tina Lewis,F,10th,Figueroa High School,86,99
4521,Elizabeth Chavez,F,11th,Figueroa High School,86,66
4543,John Bartlett,M,9th,Figueroa High School,86,57
4570,Kimberly Freeman,F,9th,Figueroa High School,86,55
4634,Matthew Ross,M,9th,Figueroa High School,86,89
4651,Tamara Jordan,F,10th,Figueroa High School,86,77
4755,Crystal Wyatt,F,9th,Figueroa High School,86,68
4804,Corey Henderson,M,12th,Figueroa High School,86,86
4807,Cindy Collins,F,12th,Figueroa High School,86,84
4871,Elizabeth Glenn,F,10th,Figueroa High School,86,64
4888,Mark Lewis,M,10th,Figueroa High School,86,86
4917,Paul Jones,M,10th,Figueroa High School,86,86
4919,Gary Randall,M,10th,Figueroa High School,86,73
4939,Todd Martinez,M,11th,Figueroa High School,86,95
4959,Christine Summers,F,9th,Figueroa High School,86,88
4995,Wendy Harris,F,10th,Figueroa High School,86,62
5004,Michael Fischer,M,9th,Figueroa High School,86,62
5021,Meghan Dyer,F,10th,Figueroa High School,86,86
5032,David Simmons,M,12th,Figueroa High School,86,80
5078,Brian Lopez,M,11th,Figueroa High School,86,59
5124,Mr. Joshua Hall,M,11th,Figueroa High School,86,70
5181,Dan Salinas,M,11th,Figueroa High School,86,83
5196,Marilyn Brown,F,10th,Figueroa High School,86,57
5213,Brian Schneider,M,12th,Figueroa High School,86,80
5338,Seth Howard,M,10th,Figueroa High School,86,94
5378,Debra Johnson,F,10th,Figueroa High School,86,60
5398,Sierra Smith,F,9th,Figueroa High School,86,97
5408,Teresa Morgan,F,12th,Figueroa High School,86,64
5619,James Morris,M,9th,Figueroa High School,86,59
5641,Kelly Rodriguez,F,10th,Figueroa High School,86,60
5741,Patrick Serrano,M,10th,Figueroa High School,86,62
5752,Mr. Richard Stephens,M,10th,Figueroa High School,86,90
5753,Lonnie Carr,M,9th,Figueroa High School,86,84
5959,Lisa Martin,F,11th,Shelton High School,86,92
6074,Aaron Morris MD,M,9th,Shelton High School,86,77
6142,Charles Michael,M,10th,Shelton High School,86,93
6167,Jessica Ortega,F,9th,Shelton High School,86,90
6192,Sharon Curry,F,11th,Shelton High School,86,77
6213,Michael Blair,M,11th,Shelton High School,86,99
6238,Natasha Richardson,F,11th,Shelton High School,86,77
6326,Barbara Livingston,F,9th,Shelton High School,86,89
6357,Hannah Burke,F,12th,Shelton High School,86,95
6424,John Martin,M,10th,Shelton High School,86,97
6453,Jessica Johnson,F,10th,Shelton High School,86,96
6497,Ryan Collins,M,12th,Shelton High School,86,92
6518,Crystal Baker,F,11th,Shelton High School,86,83
6542,Sharon Maldonado,F,12th,Shelton High School,86,81
6564,Brittany Cabrera,F,10th,Shelton High School,86,87
6590,Anthony Gibbs,M,10th,Shelton High School,86,85
6674,Susan Payne,F,12th,Shelton High School,86,75
6678,Valerie Daniels,F,9th,Shelton High School,86,80
6679,Dawn Long,F,12th,Shelton High School,86,82
6682,Mark Collins,M,9th,Shelton High School,86,90
6700,Robert Parker,M,12th,Shelton High School,86,78
6719,Megan Nelson,F,12th,Shelton High School,86,99
6782,Dominique Estrada,F,10th,Shelton High School,86,76
6791,Jessica Soto,F,10th,Shelton High School,86,72
6902,Richard Kirk,M,12th,Shelton High School,86,96
6914,Henry Olson,M,12th,Shelton High School,86,69
6919,Mr. Thomas White,M,10th,Shelton High School,86,97
6970,Joseph Robinson,M,10th,Shelton High School,86,92
7016,Oscar Carlson,M,9th,Shelton High School,86,88
7020,Kevin Burton,M,11th,Shelton High School,86,71
7023,Shelia Patrick,F,11th,Shelton High School,86,76
7071,Felicia Castro,F,9th,Shelton High School,86,70
7109,Thomas Boyd,M,9th,Shelton High School,86,76
7120,Michelle Brown,F,10th,Shelton High School,86,71
7126,Kyle Rodriguez,M,9th,Shelton High School,86,86
7143,Alexander Gonzalez,M,9th,Shelton High School,86,69
7149,Bradley Rice,M,10th,Shelton High School,86,69
7165,Garrett White,M,10th,Shelton High School,86,84
7166,Donna Santana,F,10th,Shelton High School,86,75
7214,Catherine Mendez MD,F,11th,Shelton High School,86,87
7228,Steven Perez,M,10th,Shelton High School,86,69
7230,Sheri Jones,F,11th,Shelton High School,86,91
7278,Kristopher Williamson,M,9th,Shelton High School,86,74
7279,Dennis Little,M,10th,Shelton High School,86,69
7302,Kelsey Wright,F,10th,Shelton High School,86,95
7315,Dominique Russell,F,11th,Shelton High School,86,80
7386,Kayla Carlson,F,9th,Shelton High School,86,84
7389,Mary Adams,F,9th,Shelton High School,86,71
7419,Carlos Lopez,M,12th,Shelton High School,86,89
7440,Scott Taylor,M,11th,Shelton High School,86,96
7448,Katelyn Herring,F,12th,Shelton High School,86,81
7463,Scott Stanley,M,9th,Shelton High School,86,94
7470,George White DDS,M,11th,Shelton High School,86,81
7477,Christopher Hernandez,M,11th,Shelton High School,86,97
7527,Jacob Hamilton,M,9th,Shelton High School,86,74
7575,Jessica Weber,F,9th,Shelton High School,86,76
7747,Michael Berry,M,11th,Hernandez High School,86,89
7754,Ryan Pearson,M,12th,Hernandez High School,86,66
7774,Alyssa Cummings,F,9th,Hernandez High School,86,87
7777,Sarah Carlson,F,10th,Hernandez High School,86,57
7811,Joanna Reynolds,F,10th,Hernandez High School,86,90
7820,Ann Ball,F,11th,Hernandez High School,86,99
7865,Mr. Michael Chapman DDS,M,10th,Hernandez High School,86,72
7870,Larry Barron,M,11th,Hernandez High School,86,56
7881,Anthony Stark,M,10th,Hernandez High School,86,87
7894,Brian Townsend,M,9th,Hernandez High School,86,68
7938,Debra Wilson,F,10th,Hernandez High School,86,75
7948,Michael Silva,M,12th,Hernandez High School,86,56
7992,Joshua Roberts,M,9th,Hernandez High School,86,87
8026,William Gonzalez Jr.,M,12th,Hernandez High School,86,98
8115,Peter George,M,12th,Hernandez High School,86,84
8154,Theresa Suarez,F,11th,Hernandez High School,86,71
8223,Kiara Johnson,F,9th,Hernandez High School,86,72
8262,Richard Jensen,M,12th,Hernandez High School,86,94
8356,Eduardo Lee,M,12th,Hernandez High School,86,84
8378,Cesar Harrison,M,11th,Hernandez High School,86,84
8416,Robert Taylor,M,9th,Hernandez High School,86,57
8423,Kathleen Raymond,F,10th,Hernandez High School,86,55
8458,Christopher Fleming,M,9th,Hernandez High School,86,88
8473,Dwayne Warren,M,10th,Hernandez High School,86,70
8528,Dr. Amanda Cochran,F,9th,Hernandez High School,86,57
8667,April Horton,F,12th,Hernandez High School,86,82
8686,Sean Rose,M,9th,Hernandez High School,86,76
8695,Brianna Logan,F,11th,Hernandez High School,86,95
8737,Charles Cummings,M,11th,Hernandez High School,86,71
8738,Lisa Cole,F,10th,Hernandez High School,86,73
8857,Stephanie Payne,F,11th,Hernandez High School,86,91
8923,Kathryn Hughes,F,10th,Hernandez High School,86,91
8941,Jacqueline Ryan,F,12th,Hernandez High School,86,92
8967,Linda Rowland,F,11th,Hernandez High School,86,67
9075,Pamela Oliver DVM,F,9th,Hernandez High School,86,84
9081,David Christensen,M,9th,Hernandez High School,86,93
9184,Allison Martinez DDS,F,12th,Hernandez High School,86,68
9209,Glenda Foley,F,11th,Hernandez High School,86,76
9251,Michael Harris,M,11th,Hernandez High School,86,59
9327,Julie Wilson,F,11th,Hernandez High School,86,98
9375,Julie Parker,F,10th,Hernandez High School,86,85
9410,Benjamin Ayala,M,10th,Hernandez High School,86,96
9442,Daniel Carpenter,M,10th,Hernandez High School,86,96
9443,Elizabeth Jensen,F,10th,Hernandez High School,86,65
9453,Angela Kim,F,11th,Hernandez High School,86,94
9463,Mark Barker,M,12th,Hernandez High School,86,65
9479,Paige Bird,F,11th,Hernandez High School,86,78
9481,Vernon Reeves,M,10th,Hernandez High School,86,87
9586,Jason Flowers,M,11th,Hernandez High School,86,85
9620,Jerry Roman,M,12th,Hernandez High School,86,57
9700,Andrew English Jr.,M,11th,Hernandez High School,86,76
9710,Dr. Jennifer Martinez MD,F,12th,Hernandez High School,86,78
9712,Jessica Le,F,12th,Hernandez High School,86,72
9714,Jessica Cole,F,9th,Hernandez High School,86,81
9717,Jessica Thompson,F,11th,Hernandez High School,86,99
9724,Ivan Cooper,M,9th,Hernandez High School,86,90
9766,Kelsey Foster,F,9th,Hernandez High School,86,70
9810,Clifford Thomas,M,9th,Hernandez High School,86,69
9830,Jack Murphy,M,10th,Hernandez High School,86,85
9898,Gregory Hoffman,M,9th,Hernandez High School,86,67
9925,Joshua Smith,M,12th,Hernandez High School,86,78
9945,Jennifer Martinez,F,12th,Hernandez High School,86,87
10031,Kristin Davis,F,11th,Hernandez High School,86,72
10137,Anthony Duncan,M,10th,Hernandez High School,86,84
10159,Brandi Campos,F,9th,Hernandez High School,86,77
10245,Joshua Chapman,M,12th,Hernandez High School,86,88
10313,Patrick Paul,M,10th,Hernandez High School,86,83
10349,Barry Faulkner,M,9th,Hernandez High School,86,68
10389,Carlos Watkins,M,9th,Hernandez High School,86,93
10409,Emily Wiggins,F,10th,Hernandez High School,86,82
10475,Jeffrey Wright,M,11th,Hernandez High School,86,91
10487,Dr. Alison Flores,F,12th,Hernandez High School,86,76
10512,Diane Warner,F,12th,Hernandez High School,86,75
10529,Mark Dalton,M,10th,Hernandez High School,86,87
10546,Nicole Houston,F,12th,Hernandez High School,86,59
10585,Kristin Ramirez,F,12th,Hernandez High School,86,73
10701,Richard Hogan,M,11th,Hernandez High School,86,63
10702,Kevin Reynolds Jr.,M,12th,Hernandez High School,86,63
10800,Kyle Stewart,M,9th,Hernandez High School,86,56
10819,Crystal Jacobs,F,10th,Hernandez High School,86,65
10838,Terry Evans,M,9th,Hernandez High School,86,61
10846,Jamie Nelson,F,9th,Hernandez High School,86,76
11129,Dustin Torres,M,10th,Hernandez High School,86,94
11132,Sally Armstrong,F,12th,Hernandez High School,86,67
11154,Mr. Joshua Cunningham,M,12th,Hernandez High School,86,91
11167,Jason Smith,M,10th,Hernandez High School,86,61
11214,Tiffany White,F,10th,Hernandez High School,86,65
11233,Kenneth Warren,M,10th,Hernandez High School,86,91
11238,Marilyn Barry,F,10th,Hernandez High School,86,66
11273,Johnny Ellis,M,10th,Hernandez High School,86,90
11281,Kathryn Thomas,F,12th,Hernandez High School,86,81
11327,Brett Adams,M,10th,Hernandez High School,86,67
11340,Sean Cardenas,M,10th,Hernandez High School,86,55
11345,Lisa Mack,F,9th,Hernandez High School,86,80
11444,Samantha Lopez,F,9th,Hernandez High School,86,60
11479,Bryan Pruitt,M,10th,Hernandez High School,86,79
11500,Andrea Pratt,F,10th,Hernandez High School,86,96
11544,Sandra Taylor,F,11th,Hernandez High School,86,96
11590,Caitlin Walter,F,9th,Hernandez High School,86,61
11604,Michele Clark,F,9th,Hernandez High School,86,76
11687,Leonard Moran,M,12th,Hernandez High School,86,69
11704,April Garcia,F,11th,Hernandez High School,86,66
11768,Terrance Barajas,M,9th,Hernandez High School,86,65
11804,Scott Branch,M,12th,Hernandez High School,86,59
11887,Yvonne Blake,F,10th,Hernandez High School,86,84
11940,Deborah Cox,F,10th,Hernandez High School,86,71
11941,Brittany Blair,F,10th,Hernandez High School,86,60
12049,Jordan Sutton,F,9th,Hernandez High School,86,89
12062,Nancy Herring,F,12th,Hernandez High School,86,59
12081,Amy Duffy,F,10th,Hernandez High School,86,58
12132,Michele Rivas,F,10th,Hernandez High School,86,79
12191,Elizabeth Howell,F,10th,Hernandez High School,86,99
12314,Kristina Johnson,F,10th,Griffin High School,86,82
12330,Eric Smith,M,11th,Griffin High School,86,81
12441,Wendy Salazar,F,10th,Griffin High School,86,80
12457,Kevin James,M,11th,Griffin High School,86,98
12493,Paul Goodman,M,11th,Griffin High School,86,72
12551,Chelsea Wells,F,11th,Griffin High School,86,95
12569,Dale Delgado,M,11th,Griffin High School,86,93
12627,Jesse Alvarado,M,9th,Griffin High School,86,81
12649,Robert Adams,M,9th,Griffin High School,86,93
12650,Amanda Giles,F,12th,Griffin High School,86,80
12653,Aaron Ramirez,M,10th,Griffin High School,86,86
12738,Kyle Garcia,M,12th,Griffin High School,86,75
12749,Michael Craig,M,9th,Griffin High School,86,89
12760,Jennifer Watson,F,10th,Griffin High School,86,69
12789,Richard Ellis,M,9th,Griffin High School,86,68
12792,Jose Chavez,M,10th,Griffin High School,86,83
12837,Kimberly Thompson,F,9th,Griffin High School,86,94
12839,Jessica Lopez,F,9th,Griffin High School,86,92
12847,Jessica Buck,F,9th,Griffin High School,86,71
12881,Larry Diaz,M,12th,Griffin High School,86,87
12955,Priscilla Fleming,F,9th,Griffin High School,86,78
13003,Carla Hill,F,11th,Griffin High School,86,73
13018,Matthew Brown,M,10th,Griffin High School,86,84
13028,Gary Reese,M,9th,Griffin High School,86,73
13065,Joseph Gardner,M,11th,Griffin High School,86,93
13074,Billy Wiley,M,12th,Griffin High School,86,89
13082,Jessica Hines,F,12th,Griffin High School,86,88
13129,Crystal Sloan,F,12th,Griffin High School,86,80
13165,Alexander Walker,M,9th,Griffin High School,86,78
13166,Robert Myers,M,9th,Griffin High School,86,72
13300,Ashley Smith,F,9th,Griffin High School,86,79
13302,Laura Lyons,F,11th,Griffin High School,86,75
13409,Robert Cox,M,12th,Griffin High School,86,71
13419,Andrew Barrera,M,11th,Griffin High School,86,79
